EventClassIDs,EventClassNames
cd900742-049a-4ff7-aac6-83b91592c132,Calendar Attendant processing
25da80cf-9bf7-4fdf-985e-adba4fbab24d,Custom Attribute 1 changed
e24edc1e-d4d3-4547-a954-15c556ab6ece,Custom Attribute 10 changed
6dbd4fb7-b81c-4252-a89c-74b17a98b8ea,Custom Attribute 11 changed
850093fb-d3e4-43bf-9612-401248f1fe37,Custom Attribute 12 changed
c9ebea4b-0961-4007-9228-40792f4c2d13,Custom Attribute 13 changed
57a1cc2c-0fc6-4fff-bb72-aaa2c873c380,Custom Attribute 14 changed
42b5d4c0-16cf-410d-afbc-90554b5d151e,Custom Attribute 15 changed
bf59d6be-3f35-46ef-9e8b-2f11114562ee,Custom Attribute 2 changed
11ec8bde-85f7-4894-9987-502395472c2b,Custom Attribute 3 changed
02339d78-6c8d-4e47-91e6-952ef6d4a9e8,Custom Attribute 4 changed
7a835b11-c597-43f2-8791-ae4d4b09201d,Custom Attribute 5 changed
48883c0a-bb2f-4079-9237-39d0a0eb6516,Custom Attribute 6 changed
b4dd7d3d-12b8-4d50-bca8-2219d693ce3b,Custom Attribute 7 changed
19c08c2d-b16f-4886-b80c-01d6ffd526ef,Custom Attribute 8 changed
23fb20e2-7a8c-4116-aec9-7aba317c642e,Custom Attribute 9 changed
ec2bf9c5-8786-4925-bd50-fea7beee9ba4,Deleted Item Retain Until Backup Storage Option Changed
a22f5073-9723-4ff5-a39f-99303e0edf98,Deleted Item Retention Period Changed
b9ced460-ff36-4d57-95ac-fde70d456119,Deleted Item Retention Use Defaults Storage Option Changed
0bf352ec-eb91-4007-9b80-48952c0057ab,Deliver to Both Forwarding Address and Mailbox Delivery Option Changed
62b7f058-d48b-4e15-8e9f-4a82897ab670,Email addresses changed for user
95bc9c78-bc69-4c6f-a999-3d9909c0cdf3,Entry Added To Send On Behalf Of Delivery Option
913e5861-a3b6-4a14-be6d-ccac8c36fea4,Entry Removed From Send On Behalf Of Delivery Option
3d7f146a-6cad-4c49-97eb-3c340a146954,Exchange ActiveSync Option Changed
3c8f0e0d-68c2-4d1c-8c84-df98229d236c,Exchange Simple Display Name (Alias) changed
febfa00e-abbc-4518-a0e3-2b53a8ad9142,Forwarding Address Delivery Option Changed
5c8b7e64-c935-429d-bfa1-186322d04831,Hide From Exchange Address Lists option changed
6665fbc4-c5a4-419b-bb7b-f717a2b848bf,Mail disabled for user
9d0f6875-0986-4b87-a9a9-9b355af3350f,Mail enabled for user
61453060-0fd4-4f56-b898-22e37980f04a,Mailbox - Accept Messages Only From list changed
a267029c-6c4a-47c7-a5e9-dcc05a17bc46,Mailbox - Added
61bada44-cdc2-400d-baaa-68ef5bcb0f2d,Mailbox - Alias
3d327ecf-ea3b-46ec-92fe-42cb1653065b,Mailbox - Anti-Spam Bypass
2a4b90d8-8aff-46a7-900e-c1fa17d4e168,Mailbox - Apply Mandatory Properties
9f1d3b45-0fcb-4eef-b66a-60aca633dd77,Mailbox - Arbitration Mailbox
365db384-3e3b-4afc-9997-47120282a1de,Mailbox - Archive Database
262af179-a2fd-48d3-a114-e7763b4f0443,Mailbox - Archive Domain
1784427d-a22b-483a-9db0-269b6d5c493d,Mailbox - Archive Name
b5a1bcf8-7c2d-4782-9700-98fb19650aaa,Mailbox - Archive Quota
cc0917eb-b1f4-4e3a-8aab-ba3e52cc0ad6,Mailbox - Archive Warning Quota
12cf9aad-4ed2-4a79-99af-2e58da0e1772,Mailbox - Audit Admin
3a21826c-1936-482a-8cdb-741d9cbaa5ec,Mailbox - Audit Delegate
e2abc607-6176-4a57-8448-94841958d559,Mailbox - Audit Enabled
a7fcc455-ffd0-4556-b206-2139e01b5aff,Mailbox - Audit Log Age Limit
fd326469-e156-4848-a4f8-15f9536735a1,Mailbox - Audit Owner
7c7be559-9ed2-483f-a85b-beb3028fb8fc,Mailbox - Bypass Moderation from Senders or Members
9f2e1db3-7264-4679-b9f2-2b6778a1f495,Mailbox - Calendar Logging Quota
b465fef4-b87d-454d-bbc6-616a03b1112f,Mailbox - Calendar Repair Disabled
c27fc93a-56a1-4eb5-afe4-bb7b59020127,Mailbox - Calendar Version Store Disabled
9376f4d7-ca17-46e0-b337-cc8fa37ba97e,Mailbox - Client Extensions
916d384c-71ab-40da-9606-91037ff1dcc6,Mailbox - Create DTMF Map
25c158b3-5a80-4f13-9f98-1d1a3d236a27,Mailbox - Custom Attribute 1 changed
b1471414-d149-43c1-84a4-8439ddfab97d,Mailbox - Custom Attribute 10 changed
d1fb97bb-fc57-40d2-86c6-d4b70b11b3c8,Mailbox - Custom Attribute 11 changed
ab8a0edd-147d-4946-8577-cbf75098bbc8,Mailbox - Custom Attribute 12 changed
77358373-4d10-44f8-a009-6d1f2578de96,Mailbox - Custom Attribute 13 changed
b8b30834-7188-4b2b-b1ef-474815e4bede,Mailbox - Custom Attribute 14 changed
76aab844-f756-46ef-a1f8-944c934547c2,Mailbox - Custom Attribute 15 changed
f622b282-df02-4a33-b3d5-2bd0fbe0c767,Mailbox - Custom Attribute 2 changed
aa283684-5e81-475b-a3ac-b8ce9ebf0a40,Mailbox - Custom Attribute 3 changed
2231be0e-9b12-4dd3-b120-0331613ee1cf,Mailbox - Custom Attribute 4 changed
ffa1e30e-d8ca-478d-a1ff-7de6a3c5b868,Mailbox - Custom Attribute 5 changed
7b956270-fe3f-4c5c-8f0f-e9a29314a099,Mailbox - Custom Attribute 6 changed
901b9175-32b6-430b-83a6-34e38459890e,Mailbox - Custom Attribute 7 changed
4bb23c44-5609-4231-a2f1-fd05be3e016f,Mailbox - Custom Attribute 8 changed
1e0b4729-b163-487a-9302-475b921ec7d7,Mailbox - Custom Attribute 9 changed
7e0d12a4-05c7-40ce-9226-6d88ed8537b1,Mailbox - Database
76bafb8a-f942-4b35-a6cb-0aff19cdde90,Mailbox - Default Public Folder Mailbox
59f824fa-5e14-480b-96b8-e689f681688f,Mailbox - Deliver to Mailbox and Forward
8fe7d364-2a0d-41c8-83bb-d776c629b709,Mailbox - Disable Room Mailbox Account
944411ba-0007-4022-ad07-fdb28a466dd9,Mailbox - Disabled
770fea60-0732-44ad-bb8f-67b24fdd4130,Mailbox - Display Name
bb7ada4a-63c0-4c62-9d65-0d908de52e4e,Mailbox - Downgrade High Priority Messages Enabled
0db26939-b389-48c2-87c1-a1539ae33ed9,Mailbox - Email Address Policy Enabled changed
9bc76952-c919-417e-b5bd-04bf4011aada,Mailbox - E-Mail Addresses
c0119d88-a8cc-4175-965f-0a63539d9809,Mailbox - Enable Room Mailbox Account
91c1073a-4616-4958-8efe-cd1505f2896c,Mailbox - Enabled
56cdf6c0-c6c0-4f13-b679-6eeef78e7c75,Mailbox - End Date For Retention Hold
db93b5d8-391f-48ff-a7c5-dc8acb922d68,Mailbox - Extension Custom Attribute 1
1be17451-57c4-4f0b-82f1-bdf2a801c6d7,Mailbox - Extension Custom Attribute 2
9b7ce6f2-338b-42e2-a50e-ff30b07aaae6,Mailbox - Extension Custom Attribute 3
f5c4de64-b615-4fd2-b55c-2fbf943ce67b,Mailbox - Extension Custom Attribute 4
b28cfa92-da15-47c8-8503-99e3dfe4720a,Mailbox - Extension Custom Attribute 5
4e37d85b-a4b5-4756-a540-95ee07b18588,Mailbox - External Out-of-Office Options
b6e434f7-2f00-46ed-8161-26ecdce20038,Mailbox - Federated Identity
20679fbc-652d-430f-9718-cd93bf412327,Mailbox - Forwarding Address
927edd04-c3e1-46ad-9cd3-9abc7b25536c,Mailbox - Forwarding SMTP Address
67dc1846-0efc-42db-a518-f1941d1b56ff,Mailbox - GMGen (Group Metrics Generation)
3ff52a4f-0f32-4460-bc3a-1c5d2a874b32,Mailbox - Grant Send on Behalf to
9d261aea-fabd-4d00-9c00-1ca36367fd94,Mailbox - Hidden From Address Lists Enabled
0275d018-392b-42d5-83fc-60a3e6f0f3c9,Mailbox - Immutable ID
a96d5d07-ef20-407e-b39f-0bddc999a532,Mailbox - Is Excluded from Serving Hierarchy
3186d825-90c5-4900-a19c-c0cf6f6e2f08,Mailbox - Issue Warning Quota
e0682f52-6d31-4b51-999c-9ef32d880804,Mailbox - Languages
faf46027-57ec-44d4-881c-7ed88b5a9192,Mailbox - Linked Credential
f8d3c1dc-ed25-4e47-b21a-e4d17b74a7d2,Mailbox - Linked Domain Controller
e9f53f65-fbcd-47fc-ae44-0125cc59bb70,Mailbox - Linked Master Account
cabd1541-1287-424a-933e-300727d62a41,Mailbox - Litigation Hold Date
306eb08b-c973-4f4b-8a2b-350bfe7d49e5,Mailbox - Litigation Hold Duration
982fc750-2b7f-4a89-aa50-681243cb4ea9,Mailbox - Litigation Hold Enabled
13749a98-1227-4d07-8737-ad0163bfd6e0,Mailbox - Litigation Hold Owner
696dc55b-84f2-4f39-83c4-8df87b3293f9,Mailbox - Mail Tip
a047b1d4-aaa1-4d13-a702-2c4d50ac5cdc,Mailbox - Mail Tip Translations
794d0b9a-5e97-4fc1-bd6e-b7a981f3e694,Mailbox - Mailbox Messages per Folder Count Receive Quota
00c35c3f-9f98-4302-bf4b-8102cda2de31,Mailbox - Mailbox Messages per Folder Count Warning Quota
a16d7634-1e0b-4bd7-a215-f60ee30511a0,Mailbox - Managed Folder Mailbox Policy
2aa187b2-6754-46b8-a7ed-d512d77194b1,Mailbox - Managed Folder Mailbox Policy Allowed
afd59045-fdf6-43e0-bd2b-2b2ac95e918b,Mailbox - Management
8450533c-b883-42aa-a41f-a527c220aa97,Mailbox - Max Blocked Senders
cdc406fb-1a1d-41f1-84f6-a3eb74e595da,Mailbox - Max Receive Size
7c0b7166-3f1b-494e-8781-906669b10967,Mailbox - Max Safe Senders
fc137dff-52f5-4b8d-858c-0446a1acd1f7,Mailbox - Max Send Size
1a0bad18-5a01-48ee-a822-f81d8b0eced0,Mailbox - Message Tracking
b46c0f6d-57e0-493d-ba32-16ce1484bf4a,Mailbox - Message Tracking Read Status Enabled
3456a8a3-8e3f-4c8d-be9d-13b83ea703da,Mailbox - Microsft Online Services ID
0f474efd-e846-41e9-9378-45de7097e275,Mailbox - Moderated By
2c19920c-6a9d-4aa5-8a51-695ec4ed18a7,Mailbox - Moderation Enabled
2ea12a10-3dee-416c-8be9-e7ef0867d142,Mailbox - Move Request Created
a6e188b2-b3a1-4f9c-a522-03448db81279,Mailbox - Move Request Property Changed
741ec528-a25f-4f92-8874-9d5b79731dc3,Mailbox - Move Request Removed
c62db8de-b970-4409-bb9b-cb09f59fc12a,Mailbox - Move Request Resumed
fd8b3ab0-4500-41c5-9fb1-c3403177b003,Mailbox - Move Request Suspended
437020b9-4fa7-4f53-b61c-f28c7dc94e77,Mailbox - Name
07afcd12-08ac-44c2-9ba2-c506a4f76006,Mailbox - New Password
e057b502-2bf6-4114-8e89-bb52cd3c5266,Mailbox - OABGen
79010c40-2df8-43bf-913c-4f52f808e07d,Mailbox - Office
fff53f90-c817-4518-ad0d-f3b5cb26a30f,Mailbox - Offline Address Book
89132486-a438-4c3d-b53b-cd78a3b9d282,Mailbox - Old Password
5dbe67e0-031d-4ed3-90a2-7044ad848b1a,Mailbox - Owner Changed
953eec9f-656a-4fa3-ba8c-f0e4a3436c3d,Mailbox - Password
6f98cd4f-0181-4743-bba8-d167ba0c8a64,Mailbox - Permissions Changed
792b5740-479b-4586-9b66-fc6be5f330ce,Mailbox - Prohibit Send Quota
646f5800-850c-45e2-9b1c-851ab9a7da9e,Mailbox - Prohibit Send Receive Quota
2911a4c3-fe32-4bff-9cac-95abfbb8e798,Mailbox - Public Folder
14ccd14b-569b-4382-a765-665546a1065a,Mailbox - Query Base DN
18f3f3f0-9cc9-48cc-840f-e2525bf0e2e2,Mailbox - Query Base DN Restriction Enabled
e8fc5917-c8fb-4270-aca5-08319430295c,Mailbox - Recipient Limits
3853f6fc-2a81-4ba4-867d-2149e98adfc4,Mailbox - Recoverable Items Quota
91d4e93f-1111-4d2e-acff-a6a39eecf5d5,Mailbox - Recoverable Items Warning Quota
2e166edf-54d4-4fc5-a4ac-76f6a90b1202,Mailbox - Reject Messages From
7bc66833-c51b-409d-8a5c-e590b33b578e,Mailbox - Remote Account Policy
32e673c9-c72b-498e-85be-35e3bba27944,Mailbox - Remote Recipient Type
fe960f69-5c99-4a19-b96a-a66f3d819b4b,Mailbox - Remove Managed Folder and Policy
45b55465-291c-4f9b-8b2c-a485ebebdfbf,Mailbox - Remove Picture
1eefe706-7fde-4acc-a76c-a457665caa4c,Mailbox - Remove Spoken Name
27953fbb-ee42-4e53-b4a4-ffb1f1d6659b,Mailbox - Removed
ffc1deb6-1f8e-4710-82a6-56fd6d14481f,Mailbox - Require Sender Authentication Enabled
1b28b0d8-ef28-4067-94ab-e16f0c222a1d,Mailbox - Reset Password on Next Logon
77dda064-03d9-47c0-9ffe-2335562f40d8,Mailbox - Retain Deleted Items For
a7f6f937-0fa8-4ca9-8bd1-bbc448a325d6,Mailbox - Retain Deleted Items Until Backup
79fc4131-4c0a-4c4c-bcfd-da11c9e3caea,Mailbox - Retention Comment
eb37d97e-41f5-42cc-87f7-10f383818660,Mailbox - Retention Hold Enabled
1a7bb5b0-1b4c-4af2-9959-a71547ad9416,Mailbox - Retention Policy
18b28bcd-4f5d-4c3c-a100-699fe3488e17,Mailbox - Retention URL
259122a0-885a-467d-98e4-8521966f21b7,Mailbox - Role Assignment Policy
e47763c8-0abc-4f5e-a6f4-09ee669d5cf0,Mailbox - Room Mailbox Password
a58c1c45-1816-46a4-9eb8-faaae080ff21,Mailbox - Rules Quota
068d050b-ff07-402f-9151-b9bd1f0cfdd6,Mailbox - SAM Account Name
c48a8a3a-c63c-44cd-9f5b-9408d8721a40,Mailbox - SCL Delete Enabled
4e870afd-4ac1-47dd-af5f-aa6fe05dfca5,Mailbox - SCL Delete Threshold
55b9597a-e48c-4e22-aef7-76aaf4d68c3c,Mailbox - SCL Junk Enabled
b49d79a9-c80f-4bf6-85c0-5f0ad5d14bcd,Mailbox - SCL Junk Threshold
83966621-e5a4-4b21-b9de-5b3123b23165,Mailbox - SCL Quarantine Enabled
50165149-4d03-4420-adda-1e52d798c8e9,Mailbox - SCL Quarantine Threshold
0c751d9d-54a9-4583-af17-2e369b497afa,Mailbox - SCL Reject Enabled
b03abc98-b77d-44fe-8c9d-2929cc905731,Mailbox - SCL Reject Threshold
c3a73dc3-32ef-492a-b8a2-fda4743d5ee1,Mailbox - Secondary Address
bd15db7c-a0ee-40bd-81db-f5e29956e081,Mailbox - Secondary Dial Plan
2af6d740-8909-49e5-b47b-694fb09a68d9,Mailbox - Send Moderation Notifications
1a95b8e0-8e01-4c1a-a633-29f07f1bf57e,Mailbox - Sharing Policy
2e1eab55-95ad-426d-bbe5-8db2a540eba4,Mailbox - Simple Display Name
a89b6052-1aaf-4d2e-acca-db6afa743992,Mailbox - Single Item Recovery Enabled
28270bb6-336f-462f-bccf-1d1fd76c5ff1,Mailbox - Start Date for Retention Hold
d8123476-d8b5-4760-ba9f-da6a07da5c50,Mailbox - Throttling Policy
a960d31a-6962-4937-9808-b7376a7a19ad,Mailbox - Type
5c9e4fa0-7ef5-44ac-b1ad-01c37c782bfe,Mailbox - UM Data Storage
103f2536-9300-41c2-bfe7-56b347dad60d,Mailbox - UM DTMF Map
f1afc73f-76ec-4be2-91da-aa9a55ee73b5,Mailbox - UM Grammar
dfeecf4a-01ea-413d-817e-2d9a051a4586,Mailbox - Use Database Quota Defaults
ef2996c9-07fc-4459-8b1a-33501058402c,Mailbox - Use Database Retention Defaults
2f11abf0-b156-4e33-a10e-19c94fcc87be,Mailbox - User Certificate
c6d39ca4-7da8-4cf9-95c8-569448c8fc6b,Mailbox - User Principal Name
a059b79d-f10d-4863-b47e-acbf2114b1e3,Mailbox - User S/MIME Certificate
6c4a5ea0-47ca-4e1f-b464-335796f5ad1d,Mailbox - Windows Email Address
9dc1229f-247b-438e-99e8-4e144255c012,Mailbox - Windows Live ID
22574b4f-243c-4015-8c66-d7709d88dff4,Mailbox disabled for user
018b74cb-929c-45fd-bef2-589a02f7750e,Mailbox enabled for user
c4ac5e6f-e3cf-4b0a-913f-e3c65d63150b,Mailbox location changed for user
259044e8-625a-4a99-b92e-957042a7b1c6,Mailbox mobile settings changed
45a22985-5cb1-4bd9-80ca-db07e44cb4a1,Mailbox Rights Changed for user
61e23ab9-fb2d-43a8-a5b4-f5bd3f7cdf59,Mailbox Send As Rights Changed for user
0663be7d-4977-4d1e-bb73-6ac590490acc,Mailbox Storage Send Limit changed for user
8bdd6bce-dd2d-48af-b207-f8355454deb0,Mailbox Storage Send/Receive Limit changed for user
8ce72781-2fa6-4ed9-9564-e16a76a33e60,Mailbox Storage Warning Limit changed for user
1fd7342b-1462-4709-96c5-ca9e13dbc294,Mark new meeting requests as Tentative
a97918be-71af-4b99-b68b-747406febbe9,Mobile Device - ActiveSync debug logging
2a525f6e-48e9-40c5-931e-1cb88800b2e8,Mobile Device - ActiveSync device policy
04a10741-47d4-49f0-a826-08518896b913,Mobile Device - ActiveSync enabled
6c914d78-bd06-4f51-9f17-a124b52b55c4,Mobile Device - Allowed devices
1d290fe3-6aca-4bfa-8af1-7c211c721981,Mobile Device - Blocked devices
4ddb14aa-e0c6-4c07-9e93-6b41574c3e88,Mobile Device - Partnership removed
19b553e4-82e1-437a-b21e-15aed72b0d30,Mobile Device - Remote wipe canceled
4abf0827-d315-4877-ac55-b981915606f3,Mobile Device - Remote wipe initiated
bdc6dfc9-0912-4b39-b9c5-5a2d721e8b4b,Process meeting requests and responses originating outside the Exchange organization
7ecc4ea6-cd0f-47e0-a035-28903ad7b41b,Protocol Settings changed
48d19899-0552-4ed0-b601-ae2e8d7c1670,Recipient Limit Delivery Option Changed
78c00dd9-9c30-43f4-9814-87261b1c3500,Remove meeting forward notifications to the Deleted Items Folder
1d381fa4-b86a-424b-92a9-f50f7d321ee0,Remove old meeting requests and responses
6e4bf270-e1eb-4247-b33d-cb56cc59fbc0,Resource - Capacity
9c3707d9-051f-4b71-ae51-476a972e6970,Resource - Custom properties
a9c61e4e-d189-4e33-a865-021418d8618e,Resource - Property schema
9a6ed7f4-5231-445f-8384-e46fca028a6f,Resource Information - Add organizer's name to subject
1d08c72e-d8bf-4fa7-93d3-e3362bfbe986,Resource Information - Delete attachments
02d91209-7fda-41ce-8442-d5638086b790,Resource Information - Delete comments
a99aaac9-f4c9-450c-9d3f-ceb5aea8a3de,Resource Information - Delete non-calendar items
9edff08a-7778-4eaa-aaa6-540c47ca7613,Resource Information - Delete subject
66a7ccc6-a50e-4bda-9b00-9771aa4983bb,Resource Information - Mark pending requests tentative
acc8c057-4438-4803-8857-2cabd7354a19,Resource Information - Remove private flag on an accepted meeting
8ad507a3-d57c-45f3-bdf5-cc3b7ceb0b18,Resource Information - Response message add additional text
4f08c7fd-7da1-4761-9a2d-d01c1d08b3e3,Resource Information - Response message additional text
85429343-c1e0-43fd-8ee9-7cb3fb23dfda,Resource Information - Send organizer info
e4afa6d6-6ec7-4bc2-8c5c-db7149c94eca,Resource In-Policy Requests - Automatic approval
9aa1a2b4-a1c1-4b14-a8ac-31d564c24bd0,Resource In-Policy Requests - Automatic approval users
f3549216-f6a8-4c8c-a32d-5ccf640d5679,Resource In-Policy Requests - Delegate approval
aa0cf357-eab7-4378-9964-3f737c5fb215,Resource In-Policy Requests - Delegate approval users
0d06a31f-e55c-4e53-9f87-9451d45dae0f,Resource Out-of-Policy Requests - Allowed to submit
63d8cf99-3d1e-4283-995b-4006d8e350a7,Resource Out-of-Policy Requests - Allowed to submit users
fd10a051-4c63-4c9e-b4b1-14d44393da4f,Resource Policy - Allow calendar conflicts
93c7cd14-d30c-492d-92fd-e213be479440,Resource Policy - Allow repeating meetings
9a09988c-133f-41d1-a328-876b28c25215,Resource Policy - Booking window days
59cdd7d7-38b0-49bf-b19c-12151f74d5a9,Resource Policy - Conflict percentage allowed
80b76cce-5f3d-4454-963c-5497d8a29d3e,Resource Policy - Delegates
77445df4-9074-4ad4-8092-715c9dded60b,Resource Policy - Forward meeting requests to delegates
5ba983e4-cb5f-4b8a-a94e-cc61484ff6e5,Resource Policy - Maximum conflict instances
3e5e49b1-7e82-4afb-9fe3-dc3c1cd49877,Resource Policy - Maximum duration minutes
72fb0012-0202-48e1-89b9-8408cc8f3aab,Resource Policy - Reject repeating meetings ending beyond booking window
145b1005-0866-43d4-8f61-7cfd8e0f88e3,Resource Policy - Schedule only during working hours
078fa83e-c74b-43d4-aed3-497f7e53646b,UM Mailbox - Allow Edit of Call Answering Rules
0f461646-af42-4b31-a535-53437753defa,UM Mailbox - Allow Missing Caller ID Diverted Calls to Leave Message
79e6ddb6-079e-4349-aeed-ab107ab52404,UM Mailbox - Allow non-user UM calls
7606133c-b96a-49df-9a52-0f011e38dad1,UM Mailbox - Allow Received Faxes
93177f52-3d32-4cca-98d7-69de2018fd8c,UM Mailbox - Automatic Speech Recognition Enabled/Disabled
767da4f0-c8b0-4f2c-afbe-9843706b30bf,UM Mailbox - Call Answering Audio Codec
390a697b-acf7-4679-bbc2-1d7a1a25416e,UM Mailbox - Disabled
2b91f08d-a75b-495a-9d74-efaf081f320b,UM Mailbox - Enabled
29fe1e73-b254-4525-a455-b093f2207ee5,UM Mailbox - Extension
efa097ca-984c-46e9-825e-a3da2b86b224,UM Mailbox - Mailbox Policy
eebab283-38b6-4835-b46b-e8b6cb4cce7c,UM Mailbox - Missed Call Notification Enabled/Disabled
22e353d2-a737-4689-bf91-0e4221a7f7c7,UM Mailbox - Operator Number
1871271b-79f5-4ac9-9421-91b6cc81b6ae,UM Mailbox - PIN Reset
26b4cded-c79e-4b10-8718-7e9b454fe347,UM Mailbox - Play Voice Mail On Phone Enabled/Disabled
b79c91f6-406d-4cad-beb7-9a227f53dfd2,UM Mailbox - Renamed
4a52671c-6828-44af-b2e5-0fcd90bcfa36,UM Mailbox - SMS Notification Option
cdcfbf84-13e0-41b8-b032-30fad66f782a,UM Mailbox - Subscriber Access Enabled/Disabled
6b1b23ed-da19-414c-ac2b-575b3fbdbdfe,UM Mailbox - TUI Access to Calendar Enabled/Disabled
40233bf0-682c-44d7-b550-6c1fa80c6a44,UM Mailbox - TUI Access to E-Mail Enabled/Disabled
d8eee856-4e47-4a56-97e6-96bc51b9a250,UM Mailbox - Voice Mail Access Without PIN Enabled/Disabled
75757b12-e895-4416-a024-5ecbab9f4a01,Unified Messaging has been disabled for user mailbox
fe65019b-84bf-4560-9bd5-94786bc230d6,Unified Messaging has been enabled for user mailbox
c901a14f-9680-4b56-b9de-04e2e6420c17,Unified Messaging Pin for user mailbox has changed
8b9cb17c-c591-4ae9-bb63-168bdb22283c,Use Mailbox Database Defaults changed for user
90ca066e-bb32-4dfb-b9d7-2bb9c9e15e0a,User delivery restrictions receiving size changed
84c85b2b-aa7c-40da-ac7c-0cff21e4b9c4,User delivery restrictions sending size changed
9fdcc1d7-feea-4455-a6f1-5f661d6ae980,OU group policy order changed
